exp interface log记录
[2025-05-15 12:20:27] [Info]: [ranyi] Total: 2279, gametime: 1107, rankpoint: 2279, shotgunkills: 105542, smgkills:178281, tankrocks: 1537, versuswin: 516, versustotal：781, gamesplayed: 1189, maxrankpoint: 2296, kill_per_round: 238, rock_per_round: 1, hour_per_round: 0
[2025-05-18 14:55:30] [Info]: [moge] Total: 3250, gametime: 1523, rankpoint: 3250, shotgunkills: 133262, smgkills:126900, tankrocks: 1695, versuswin: 964, versustotal：2129, gamesplayed: 2754, maxrankpoint: 4277, kill_per_round: 94, rock_per_round: 0, hour_per_round: 0
[2025-05-18 14:55:32] [Info]: [彼柚] Total: 3723, gametime: 1694, rankpoint: 3723, shotgunkills: 246053, smgkills:160734, tankrocks: 1453, versuswin: 1209, versustotal：2042, gamesplayed: 2812, maxrankpoint: 4506, kill_per_round: 144, rock_per_round: 0, hour_per_round: 0
[2025-05-18 14:55:50] [Info]: [Tia] Total: 715, gametime: 457, rankpoint: 715, shotgunkills: 15039, smgkills:18869, tankrocks: 142, versuswin: 625, versustotal：997, gamesplayed: 1084, maxrankpoint: 1541, kill_per_round: 31, rock_per_round: 0, hour_per_round: 0
[2025-05-18 14:55:59] [Info]: [拼尽全力也无法战胜] Total: 1777, gametime: 1274, rankpoint: 1777, shotgunkills: 67762, smgkills:69194, tankrocks: 813, versuswin: 598, versustotal：1202, gamesplayed: 1478, maxrankpoint: 2752, kill_per_round: 92, rock_per_round: 0, hour_per_round: 0
[2025-05-18 14:56:35] [Info]: [2Y] Total: 811, gametime: 408, rankpoint: 811, shotgunkills: 20320, smgkills:43722, tankrocks: 471, versuswin: 301, versustotal：591, gamesplayed: 752, maxrankpoint: 1160, kill_per_round: 85, rock_per_round: 0, hour_per_round: 0
[2025-05-18 14:57:51] [Info]: [76561199048747424] Total: 2934, gametime: 4424, rankpoint: 2934, shotgunkills: 124901, smgkills:205608, tankrocks: 940, versuswin: 557, versustotal：1332, gamesplayed: 1481, maxrankpoint: 5905, kill_per_round: 223, rock_per_round: 0, hour_per_round: 2
[2025-05-18 14:58:06] [Info]: [ufugjh] Total: 2365, gametime: 941, rankpoint: 2365, shotgunkills: 34410, smgkills:64707, tankrocks: 786, versuswin: 1501, versustotal：3171, gamesplayed: 3617, maxrankpoint: 4558, kill_per_round: 27, rock_per_round: 0, hour_per_round: 0
[2025-05-18 14:58:11] [Info]: [YusiSama] Total: 1593, gametime: 1055, rankpoint: 1593, shotgunkills: 82493, smgkills:110394, tankrocks: 437, versuswin: 691, versustotal：1311, gamesplayed: 1581, maxrankpoint: 2636, kill_per_round: 122, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:06:42] [Info]: [YUHJ] Total: 480, gametime: 426, rankpoint: 480, shotgunkills: 17890, smgkills:13153, tankrocks: 7, versuswin: 373, versustotal：639, gamesplayed: 698, maxrankpoint: 1124, kill_per_round: 44, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:10:31] [Info]: [Twilight_] Total: 173, gametime: 131, rankpoint: 173, shotgunkills: 5469, smgkills:9494, tankrocks: 50, versuswin: 81, versustotal：169, gamesplayed: 201, maxrankpoint: 332, kill_per_round: 74, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:11:05] [Info]: [IM A FRESHMAN] Total: 436, gametime: 405, rankpoint: 436, shotgunkills: 14268, smgkills:19584, tankrocks: 116, versuswin: 185, versustotal：394, gamesplayed: 469, maxrankpoint: 874, kill_per_round: 72, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:13:04] [Info]: [(S)五亿少女的梦] Total: 441, gametime: 489, rankpoint: 441, shotgunkills: 5371, smgkills:12298, tankrocks: 80, versuswin: 239, versustotal：551, gamesplayed: 599, maxrankpoint: 1088, kill_per_round: 29, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:18:29] [Info]: [彼柚] Total: 3724, gametime: 1695, rankpoint: 3724, shotgunkills: 246161, smgkills:160734, tankrocks: 1453, versuswin: 1210, versustotal：2043, gamesplayed: 2813, maxrankpoint: 4508, kill_per_round: 144, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:18:29] [Info]: [一个控防不住] Total: 2303, gametime: 1117, rankpoint: 2303, shotgunkills: 105662, smgkills:178631, tankrocks: 1549, versuswin: 521, versustotal：791, gamesplayed: 1221, maxrankpoint: 2338, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-18 15:18:29] [Info]: [cctv0067] Total: 9100, gametime: 3554, rankpoint: 9100, shotgunkills: 460174, smgkills:455702, tankrocks: 6295, versuswin: 1613, versustotal：3204, gamesplayed: 4548, maxrankpoint: 8102, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-18 15:18:29] [Info]: [YUHJ] Total: 480, gametime: 426, rankpoint: 480, shotgunkills: 17921, smgkills:13153, tankrocks: 7, versuswin: 373, versustotal：639, gamesplayed: 698, maxrankpoint: 1124, kill_per_round: 44, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:18:31] [Info]: [打电动的爱丽丝酱] Total: 884, gametime: 398, rankpoint: 884, shotgunkills: 34378, smgkills:22162, tankrocks: 570, versuswin: 163, versustotal：352, gamesplayed: 605, maxrankpoint: 1003, kill_per_round: 93, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:18:32] [Info]: [Twilight_] Total: 173, gametime: 131, rankpoint: 173, shotgunkills: 5469, smgkills:9494, tankrocks: 50, versuswin: 81, versustotal：170, gamesplayed: 202, maxrankpoint: 333, kill_per_round: 74, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:19:10] [Info]: [澪] Total: 545, gametime: 250, rankpoint: 545, shotgunkills: 8575, smgkills:5142, tankrocks: 395, versuswin: 217, versustotal：437, gamesplayed: 458, maxrankpoint: 708, kill_per_round: 29, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:19:19] [Info]: [猫猫芙er] Total: 762, gametime: 487, rankpoint: 762, shotgunkills: 32332, smgkills:39649, tankrocks: 132, versuswin: 365, versustotal：732, gamesplayed: 982, maxrankpoint: 1469, kill_per_round: 73, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:22:57] [Info]: [午夜伤感小帅] Total: 1010, gametime: 760, rankpoint: 1010, shotgunkills: 15108, smgkills:31617, tankrocks: 246, versuswin: 727, versustotal：1252, gamesplayed: 1461, maxrankpoint: 2221, kill_per_round: 31, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:24:00] [Info]: [彼柚] Total: 3724, gametime: 1695, rankpoint: 3724, shotgunkills: 246161, smgkills:160734, tankrocks: 1453, versuswin: 1210, versustotal：2043, gamesplayed: 2813, maxrankpoint: 4508, kill_per_round: 144, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:24:01] [Info]: [一个控防不住] Total: 2303, gametime: 1117, rankpoint: 2303, shotgunkills: 105662, smgkills:178631, tankrocks: 1549, versuswin: 521, versustotal：791, gamesplayed: 1221, maxrankpoint: 2338, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-18 15:24:01] [Info]: [cctv0067] Total: 9100, gametime: 3554, rankpoint: 9100, shotgunkills: 460174, smgkills:455702, tankrocks: 6295, versuswin: 1613, versustotal：3204, gamesplayed: 4548, maxrankpoint: 8102, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-18 15:24:15] [Info]: [朗朗] Total: 533, gametime: 326, rankpoint: 533, shotgunkills: 16181, smgkills:10238, tankrocks: 64, versuswin: 319, versustotal：649, gamesplayed: 823, maxrankpoint: 1149, kill_per_round: 32, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:24:45] [Info]: [Rabbit] Total: 3978, gametime: 2274, rankpoint: 3978, shotgunkills: 90645, smgkills:98111, tankrocks: 361, versuswin: 3342, versustotal：6527, gamesplayed: 6803, maxrankpoint: 9077, kill_per_round: 27, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:24:55] [Info]: [鱼鸡furry] Total: 165, gametime: 152, rankpoint: 165, shotgunkills: 13955, smgkills:12093, tankrocks: 45, versuswin: 24, versustotal：47, gamesplayed: 69, maxrankpoint: 221, kill_per_round: 377, rock_per_round: 0, hour_per_round: 2
[2025-05-18 15:25:20] [Info]: [342432558] Total: 1232, gametime: 440, rankpoint: 1232, shotgunkills: 51045, smgkills:22035, tankrocks: 723, versuswin: 412, versustotal：759, gamesplayed: 992, maxrankpoint: 1432, kill_per_round: 73, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:25:30] [Info]: [我服了] Total: 366, gametime: 226, rankpoint: 366, shotgunkills: 2467, smgkills:3777, tankrocks: 261, versuswin: 117, versustotal：286, gamesplayed: 318, maxrankpoint: 544, kill_per_round: 19, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:26:01] [Info]: [由比滨结衣] Total: 480, gametime: 268, rankpoint: 480, shotgunkills: 11537, smgkills:10885, tankrocks: 302, versuswin: 151, versustotal：329, gamesplayed: 398, maxrankpoint: 666, kill_per_round: 56, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:26:41] [Info]: [K] Total: 97, gametime: 57, rankpoint: 97, shotgunkills: 2532, smgkills:2164, tankrocks: 31, versuswin: 26, versustotal：116, gamesplayed: 126, maxrankpoint: 183, kill_per_round: 37, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:28:40] [Info]: [〃˘o˘〃] Total: 11410, gametime: 6496, rankpoint: 11410, shotgunkills: 456887, smgkills:793682, tankrocks: 6146, versuswin: 5334, versustotal：7872, gamesplayed: 8766, maxrankpoint: 15262, kill_per_round: 142, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:28:54] [Info]: [炼化魔尊Otto] Total: 88, gametime: 92, rankpoint: 88, shotgunkills: 1753, smgkills:3893, tankrocks: 9, versuswin: 54, versustotal：109, gamesplayed: 127, maxrankpoint: 219, kill_per_round: 44, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:28:55] [Info]: [萌心] Total: 1813, gametime: 1077, rankpoint: 1813, shotgunkills: 61277, smgkills:91249, tankrocks: 1279, versuswin: 277, versustotal：621, gamesplayed: 1016, maxrankpoint: 2093, kill_per_round: 150, rock_per_round: 1, hour_per_round: 1
[2025-05-18 15:29:36] [Info]: [大夕瓜] Total: 1498, gametime: 1644, rankpoint: 1498, shotgunkills: 68701, smgkills:201728, tankrocks: 308, versuswin: 465, versustotal：784, gamesplayed: 1358, maxrankpoint: 3002, kill_per_round: 199, rock_per_round: 0, hour_per_round: 1
[2025-05-18 15:37:09] [Info]: [(S)卡布琪露诺] Total: 510, gametime: 925, rankpoint: 510, shotgunkills: 31529, smgkills:48404, tankrocks: 36, versuswin: 113, versustotal：209, gamesplayed: 244, maxrankpoint: 1169, kill_per_round: 327, rock_per_round: 0, hour_per_round: 3
[2025-05-18 15:42:41] [Info]: [彼柚] Total: 3725, gametime: 1695, rankpoint: 3725, shotgunkills: 246244, smgkills:160734, tankrocks: 1453, versuswin: 1210, versustotal：2043, gamesplayed: 2813, maxrankpoint: 4508, kill_per_round: 144, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:42:41] [Info]: [cctv0067] Total: 9100, gametime: 3554, rankpoint: 9100, shotgunkills: 460174, smgkills:455738, tankrocks: 6295, versuswin: 1613, versustotal：3204, gamesplayed: 4548, maxrankpoint: 8102, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-18 15:42:42] [Info]: [一个控防不住] Total: 2303, gametime: 1117, rankpoint: 2303, shotgunkills: 105662, smgkills:178676, tankrocks: 1549, versuswin: 521, versustotal：791, gamesplayed: 1221, maxrankpoint: 2338, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-18 15:42:42] [Info]: [我服了] Total: 367, gametime: 226, rankpoint: 367, shotgunkills: 2467, smgkills:3828, tankrocks: 262, versuswin: 118, versustotal：287, gamesplayed: 319, maxrankpoint: 545, kill_per_round: 19, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:42:42] [Info]: [大夕瓜] Total: 1498, gametime: 1644, rankpoint: 1498, shotgunkills: 68701, smgkills:201789, tankrocks: 308, versuswin: 465, versustotal：784, gamesplayed: 1358, maxrankpoint: 3002, kill_per_round: 199, rock_per_round: 0, hour_per_round: 1
[2025-05-18 15:42:42] [Info]: [萌心] Total: 1814, gametime: 1077, rankpoint: 1814, shotgunkills: 61332, smgkills:91250, tankrocks: 1279, versuswin: 277, versustotal：621, gamesplayed: 1016, maxrankpoint: 2093, kill_per_round: 150, rock_per_round: 1, hour_per_round: 1
[2025-05-18 15:42:47] [Info]: [YwMRr1Z] Total: 3484, gametime: 2106, rankpoint: 3484, shotgunkills: 312417, smgkills:69948, tankrocks: 1090, versuswin: 570, versustotal：1088, gamesplayed: 1718, maxrankpoint: 3824, kill_per_round: 222, rock_per_round: 0, hour_per_round: 1
[2025-05-18 15:42:47] [Info]: [〃˘o˘〃] Total: 11410, gametime: 6496, rankpoint: 11410, shotgunkills: 456887, smgkills:793731, tankrocks: 6146, versuswin: 5334, versustotal：7872, gamesplayed: 8766, maxrankpoint: 15262, kill_per_round: 142, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:43:23] [Info]: [炼化魔尊Otto] Total: 88, gametime: 92, rankpoint: 88, shotgunkills: 1753, smgkills:3923, tankrocks: 9, versuswin: 54, versustotal：109, gamesplayed: 127, maxrankpoint: 219, kill_per_round: 44, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:54:15] [Info]: [我服了] Total: 367, gametime: 226, rankpoint: 367, shotgunkills: 2467, smgkills:3841, tankrocks: 262, versuswin: 118, versustotal：287, gamesplayed: 319, maxrankpoint: 545, kill_per_round: 19, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:54:16] [Info]: [彼柚] Total: 3725, gametime: 1695, rankpoint: 3725, shotgunkills: 246293, smgkills:160734, tankrocks: 1453, versuswin: 1210, versustotal：2043, gamesplayed: 2813, maxrankpoint: 4508, kill_per_round: 144, rock_per_round: 0, hour_per_round: 0
[2025-05-18 15:54:16] [Info]: [大夕瓜] Total: 1498, gametime: 1644, rankpoint: 1498, shotgunkills: 68701, smgkills:201893, tankrocks: 308, versuswin: 465, versustotal：784, gamesplayed: 1358, maxrankpoint: 3002, kill_per_round: 199, rock_per_round: 0, hour_per_round: 1
[2025-05-18 15:54:16] [Info]: [cctv0067] Total: 9100, gametime: 3554, rankpoint: 9100, shotgunkills: 460195, smgkills:455743, tankrocks: 6295, versuswin: 1613, versustotal：3204, gamesplayed: 4548, maxrankpoint: 8102, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-18 15:54:16] [Info]: [一个控防不住] Total: 2303, gametime: 1117, rankpoint: 2303, shotgunkills: 105662, smgkills:178688, tankrocks: 1549, versuswin: 521, versustotal：791, gamesplayed: 1221, maxrankpoint: 2338, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-18 15:54:16] [Info]: [萌心] Total: 1814, gametime: 1077, rankpoint: 1814, shotgunkills: 61332, smgkills:91346, tankrocks: 1279, versuswin: 277, versustotal：621, gamesplayed: 1016, maxrankpoint: 2093, kill_per_round: 150, rock_per_round: 1, hour_per_round: 1
[2025-05-18 15:54:19] [Info]: [YwMRr1Z] Total: 3485, gametime: 2106, rankpoint: 3485, shotgunkills: 312549, smgkills:69948, tankrocks: 1090, versuswin: 570, versustotal：1088, gamesplayed: 1718, maxrankpoint: 3824, kill_per_round: 222, rock_per_round: 0, hour_per_round: 1
[2025-05-18 15:54:20] [Info]: [〃˘o˘〃] Total: 11410, gametime: 6496, rankpoint: 11410, shotgunkills: 456887, smgkills:793792, tankrocks: 6146, versuswin: 5334, versustotal：7872, gamesplayed: 8766, maxrankpoint: 15262, kill_per_round: 142, rock_per_round: 0, hour_per_round: 0
[2025-05-18 16:01:51] [Info]: [芙芙家的空殒Su] Total: 662, gametime: 527, rankpoint: 662, shotgunkills: 17223, smgkills:36809, tankrocks: 229, versuswin: 200, versustotal：602, gamesplayed: 738, maxrankpoint: 1265, kill_per_round: 73, rock_per_round: 0, hour_per_round: 0
[2025-05-18 16:02:51] [Info]: [啊哇哇[AFK]] Total: 808, gametime: 420, rankpoint: 808, shotgunkills: 39435, smgkills:63426, tankrocks: 313, versuswin: 305, versustotal：523, gamesplayed: 755, maxrankpoint: 1175, kill_per_round: 136, rock_per_round: 0, hour_per_round: 0
[2025-05-18 16:08:35] [Info]: [cctv0067] Total: 9101, gametime: 3554, rankpoint: 9101, shotgunkills: 460256, smgkills:455743, tankrocks: 6295, versuswin: 1613, versustotal：3204, gamesplayed: 4548, maxrankpoint: 8102, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-18 16:08:35] [Info]: [一个控防不住] Total: 2303, gametime: 1117, rankpoint: 2303, shotgunkills: 105662, smgkills:178755, tankrocks: 1549, versuswin: 521, versustotal：791, gamesplayed: 1221, maxrankpoint: 2338, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-18 16:08:35] [Info]: [大夕瓜] Total: 1498, gametime: 1644, rankpoint: 1498, shotgunkills: 68701, smgkills:201938, tankrocks: 308, versuswin: 465, versustotal：784, gamesplayed: 1358, maxrankpoint: 3002, kill_per_round: 199, rock_per_round: 0, hour_per_round: 1
[2025-05-18 16:08:36] [Info]: [我服了] Total: 367, gametime: 226, rankpoint: 367, shotgunkills: 2483, smgkills:3853, tankrocks: 262, versuswin: 118, versustotal：287, gamesplayed: 319, maxrankpoint: 545, kill_per_round: 19, rock_per_round: 0, hour_per_round: 0
[2025-05-18 16:08:36] [Info]: [萌心] Total: 1814, gametime: 1077, rankpoint: 1814, shotgunkills: 61359, smgkills:91381, tankrocks: 1279, versuswin: 277, versustotal：621, gamesplayed: 1016, maxrankpoint: 2093, kill_per_round: 150, rock_per_round: 1, hour_per_round: 1
[2025-05-18 16:08:39] [Info]: [YwMRr1Z] Total: 3485, gametime: 2106, rankpoint: 3485, shotgunkills: 312611, smgkills:69948, tankrocks: 1090, versuswin: 570, versustotal：1088, gamesplayed: 1718, maxrankpoint: 3824, kill_per_round: 222, rock_per_round: 0, hour_per_round: 1
[2025-05-18 16:08:39] [Info]: [〃˘o˘〃] Total: 11410, gametime: 6496, rankpoint: 11410, shotgunkills: 456887, smgkills:793834, tankrocks: 6146, versuswin: 5334, versustotal：7872, gamesplayed: 8766, maxrankpoint: 15262, kill_per_round: 142, rock_per_round: 0, hour_per_round: 0
[2025-05-18 16:08:41] [Info]: [芙芙家的空殒Su] Total: 662, gametime: 527, rankpoint: 662, shotgunkills: 17249, smgkills:36809, tankrocks: 229, versuswin: 200, versustotal：602, gamesplayed: 738, maxrankpoint: 1265, kill_per_round: 73, rock_per_round: 0, hour_per_round: 0
[2025-05-18 16:18:44] [Info]: [95812317515616] Total: 825, gametime: 628, rankpoint: 825, shotgunkills: 28876, smgkills:62189, tankrocks: 441, versuswin: 241, versustotal：493, gamesplayed: 593, maxrankpoint: 1221, kill_per_round: 153, rock_per_round: 0, hour_per_round: 1
[2025-05-18 16:22:30] [Info]: [萌心] Total: 1814, gametime: 1077, rankpoint: 1814, shotgunkills: 61383, smgkills:91463, tankrocks: 1279, versuswin: 277, versustotal：621, gamesplayed: 1016, maxrankpoint: 2093, kill_per_round: 150, rock_per_round: 1, hour_per_round: 1
[2025-05-18 16:22:30] [Info]: [cctv0067] Total: 9101, gametime: 3554, rankpoint: 9101, shotgunkills: 460279, smgkills:455750, tankrocks: 6295, versuswin: 1613, versustotal：3204, gamesplayed: 4548, maxrankpoint: 8102, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-18 16:22:31] [Info]: [一个控防不住] Total: 2303, gametime: 1117, rankpoint: 2303, shotgunkills: 105662, smgkills:178788, tankrocks: 1549, versuswin: 521, versustotal：791, gamesplayed: 1221, maxrankpoint: 2338, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-18 16:22:31] [Info]: [大夕瓜] Total: 1498, gametime: 1644, rankpoint: 1498, shotgunkills: 68701, smgkills:202029, tankrocks: 308, versuswin: 465, versustotal：784, gamesplayed: 1358, maxrankpoint: 3002, kill_per_round: 199, rock_per_round: 0, hour_per_round: 1
[2025-05-18 16:22:32] [Info]: [95812317515616] Total: 825, gametime: 628, rankpoint: 825, shotgunkills: 28876, smgkills:62212, tankrocks: 441, versuswin: 241, versustotal：493, gamesplayed: 593, maxrankpoint: 1221, kill_per_round: 153, rock_per_round: 0, hour_per_round: 1
[2025-05-18 16:22:34] [Info]: [YwMRr1Z] Total: 3486, gametime: 2106, rankpoint: 3486, shotgunkills: 312769, smgkills:69948, tankrocks: 1090, versuswin: 570, versustotal：1088, gamesplayed: 1718, maxrankpoint: 3824, kill_per_round: 222, rock_per_round: 0, hour_per_round: 1
[2025-05-18 16:22:34] [Info]: [芙芙家的空殒Su] Total: 662, gametime: 527, rankpoint: 662, shotgunkills: 17249, smgkills:36830, tankrocks: 229, versuswin: 200, versustotal：602, gamesplayed: 738, maxrankpoint: 1265, kill_per_round: 73, rock_per_round: 0, hour_per_round: 0
